welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Disco,post_survey.question1.Pop,post_survey.question1.Hip hop,post_survey.question1.Classical,post_survey.question1.Ambient,post_survey.question1.Alternative rock,post_survey.question1.Classic rock,post_survey.question1.Latin,post_survey.question1.Folk/indie,post_survey.question1.Jazz,post_survey.question1.Metal,post_survey.question1.A cappella,post_survey.question1.Reggae,post_survey.question1.Country,post_survey.question1.Electronic (EDM),post_survey.question1.R&B,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.9849,998.5404,-0.137037037,-0.257407407,1.0,0.0,0.0,0.5496,compass,0.0,26.0,26.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.5467,1005.2222,0.24537037,-0.157407407,1.0,0.0,0.0,0.6668,compass,0.0,27.0,27.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.2287,1012.5027,0.181481481,0.077777778,1.0,0.0,0.0,1.2666,compass,0.0,28.0,28.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.5099,1019.0002,-0.074074074,-0.311111111,1.0,0.0,0.0,0.4827,compass,0.0,29.0,29.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.0078,1026.1312,0.081481481,0.178703704,1.0,0.0,0.0,1.1158,compass,0.0,30.0,30.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.1403,1032.7125,0.290740741,0.312037037,1.0,0.0,0.0,0.566,compass,0.0,31.0,31.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.7213,1040.3931,-0.041666667,-0.112962963,1.0,0.0,0.0,1.6652,compass,0.0,32.0,32.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.4004,1048.5237,-0.186111111,0.332407407,1.0,0.0,0.0,2.1152,compass,0.0,33.0,33.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.5332,1055.1714,0.031481481,-0.291666667,1.0,0.0,0.0,0.6327,compass,0.0,34.0,34.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.1717,1058.1211,space,2.9338,,1058.1211,1059.8532,right,1.7175,,0.0,2.0,2.0,2.0,1.0,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.8653,1066.368,-0.206481481,0.319444444,1.0,0.0,0.0,0.4998,compass,0.0,0.0,0.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.3779,1074.8482,0.191666667,-0.225,1.0,0.0,0.0,2.4652,compass,0.0,1.0,1.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.8613,1082.8791,0.071296296,-0.307407407,1.0,0.0,0.0,2.0164,compass,0.0,2.0,2.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.8882,1091.1091,-0.289814815,-0.286111111,1.0,0.0,0.0,2.2158,compass,0.0,3.0,3.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.1169,1100.7892,0.071296296,0.205555556,1.0,0.0,0.0,3.6652,compass,0.0,4.0,4.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.7951,1107.4539,-0.025,-0.152777778,1.0,0.0,0.0,0.6494,compass,0.0,5.0,5.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.4602,1114.0849,0.084259259,0.160185185,1.0,0.0,0.0,0.6163,compass,0.0,6.0,6.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.0951,1120.5993,0.107407407,-0.049074074,1.0,0.0,0.0,0.4996,compass,0.0,7.0,7.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.6066,1130.5298,-0.287962963,0.218518519,1.0,0.0,0.0,3.9159,compass,0.0,8.0,8.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.5455,1139.4367,-0.22962963,-0.325925926,1.0,0.0,0.0,2.876,compass,0.0,9.0,9.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.4422,1145.907,-0.037962963,-0.10462963,1.0,0.0,0.0,0.4494,compass,0.0,10.0,10.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.9119,1152.0556,-0.297222222,-0.30462963,1.0,0.0,0.0,0.1334,compass,0.0,11.0,11.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.0651,1165.9506,-0.101851852,0.299074074,1.0,0.0,0.0,7.8805,compass,0.0,12.0,12.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.957,1172.8491,0.027777778,0.140740741,1.0,0.0,0.0,0.8838,compass,0.0,13.0,13.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.8557,1181.0956,0.047222222,-0.164814815,1.0,0.0,0.0,2.2322,compass,0.0,14.0,14.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.1061,1188.3594,0.056481481,-0.172222222,1.0,0.0,0.0,1.2484,compass,0.0,15.0,15.0,24.0,1.0,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.3644,1194.8577,0.137962963,-0.159259259,1.0,0.0,0.0,0.4835,compass,0.0,16.0,16.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.8668,1201.6718,-0.146296296,-0.108333333,1.0,0.0,0.0,0.7993,compass,0.0,17.0,17.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.6769,1208.5032,0.335185185,0.303703704,1.0,0.0,0.0,0.8163,compass,0.0,18.0,18.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.5137,1214.6347,0.207407407,0.274074074,1.0,0.0,0.0,0.1159,compass,0.0,19.0,19.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.6429,1221.5319,0.059259259,0.190740741,1.0,0.0,0.0,0.8827,compass,0.0,20.0,20.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.5467,1228.1464,-0.062037037,-0.163888889,1.0,0.0,0.0,0.5992,compass,0.0,21.0,21.0,18.0,1.0,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228.1545,1234.6775,0.112037037,0.240740741,1.0,0.0,0.0,0.5162,compass,0.0,22.0,22.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.6868,1244.7915,0.051851852,0.226851852,1.0,0.0,0.0,4.0997,compass,0.0,23.0,23.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.8011,1251.3215,-0.052777778,-0.258333333,1.0,0.0,0.0,0.5159,compass,0.0,24.0,24.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.3271,1257.7529,0.035185185,0.22962963,1.0,0.0,0.0,0.4163,compass,0.0,25.0,25.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.7625,1264.1672,-0.125,-0.336111111,1.0,0.0,0.0,0.3991,compass,0.0,26.0,26.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.1733,1270.6491,0.300925926,0.339814815,1.0,0.0,0.0,0.4668,compass,0.0,27.0,27.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.6609,1277.8129,-0.328703704,-0.343518519,1.0,0.0,0.0,1.1471,compass,0.0,28.0,28.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277.8225,1287.1761,0.017592593,-0.294444444,1.0,0.0,0.0,3.3482,compass,0.0,29.0,29.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287.182,1293.6741,-0.177777778,-0.324074074,1.0,0.0,0.0,0.4827,compass,0.0,30.0,30.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293.6808,1300.2385,-0.078703704,0.27962963,1.0,0.0,0.0,0.5494,compass,0.0,31.0,31.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.2477,1306.5865,-0.184259259,-0.293518519,1.0,0.0,0.0,0.3328,compass,0.0,32.0,32.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.5953,1313.2672,0.112037037,0.052777778,1.0,0.0,0.0,0.6653,compass,0.0,33.0,33.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
